business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,inspection_id,inspection_date,inspection_result,inspection_type,violation_id,violation_description,violation_critical
30171,MASHI MARKET,10560 METROPOLITIAN AVE,KENSINGTON,MD,20895,39.0287,-77.0739,"(39.0287, -77.0739)",30171_2016-12-07,12/07/2016 12:00:00 AM,PASS,routine,,,
11346,POPEYES,3410 OLNEY-LAYTONSVILLE RD,OLNEY,MD,20832,39.1528,-77.0675,"(39.1528, -77.0675)",11346_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,,,
27529,HOUSE OF MILAE,4932 ST ELMO AVE,BETHESDA,MD,20814,38.9879,-77.098,"(38.9879, -77.098)",27529_2016-11-29,11/29/2016 12:00:00 AM,PASS,routine,27529_2016-11-29_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
18257,WESTBROOKE INDEP. LIVING CLUBHOUSE,18310 SLADE SCHOOL RD,SANDY SPRING,MD,20860,39.1514,-77.039,"(39.1514, -77.039)",18257_2015-06-10,06/10/2015 12:00:00 AM,PASS,routine,18257_2015-06-10_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
18637,PHO HIEP-HOA RESTAURANT,921-G ELLSWORTH DR.,SILVER SPRING,MD,20910,38.9963,-77.0266,"(38.9963, -77.0266)",18637_2016-11-28,11/28/2016 12:00:00 AM,PASS,routine,18637_2016-11-28_No-SmokingSignPosted,Standard not met: No-Smoking Sign Posted,false
20911,TROPICANA RESTAURANT,8638 FLOWER AVE.,TAKOMA PARK,MD,20912,38.9975,-77.0037,"(38.9975, -77.0037)",20911_2016-10-27,10/27/2016 12:00:00 AM,PASS,routine,20911_2016-10-27_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
29422,BEER WINE & CO,7029 WISCONSIN AVE,CHEVY CHASE,MD,20815,38.9799,-77.0918,"(38.9799, -77.0918)",29422_2016-11-29,11/29/2016 12:00:00 AM,PASS,routine,,,
27711,HOUSE OF FORTUNE,13220 WISTERIA DR,GERMANTOWN,MD,20874,39.1812,-77.276,"(39.1812, -77.276)",27711_2016-11-30,11/30/2016 12:00:00 AM,PASS,routine,27711_2016-11-30_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
27807,CHEESECAKE FACTORY,7101 DEMOCRACY BLVD,BETHESDA,MD,20817,39.025,-77.1483,"(39.025, -77.1483)",27807_2016-11-29,11/29/2016 12:00:00 AM,PASS,routine,27807_2016-11-29_TransFatBan,Standard not met: Trans Fat Ban,false
17558,TARA THAI,9811 WASHINGTONIAN BLVD.,GAITHERSBURG,MD,20878,39.1159,-77.198,"(39.1159, -77.198)",17558_2016-12-07,12/07/2016 12:00:00 AM,PASS,routine,17558_2016-12-07_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
19078,RENATO AT RIVER FALLS,10120 RIVER RD,POTOMAC,MD,20854,39.0164,-77.2091,"(39.0164, -77.2091)",19078_2016-12-07,12/07/2016 12:00:00 AM,PASS,routine,,,
22229,SUBWAY #47515,5548 NORBECK RD.,ROCKVILLE,MD,20853,39.0945,-77.1113,"(39.0945, -77.1113)",22229_2015-09-01,09/01/2015 12:00:00 AM,PASS,routine,,,
18637,PHO HIEP-HOA RESTAURANT,921-G ELLSWORTH DR.,SILVER SPRING,MD,20910,38.9963,-77.0266,"(38.9963, -77.0266)",18637_2016-11-28,11/28/2016 12:00:00 AM,PASS,routine,18637_2016-11-28_TransFatBan,Standard not met: Trans Fat Ban,false
22248,BANNER'S HALLMARK,7101 DEMOCRACY BLVD.  2222,BETHESDA,MD,20817,39.0233,-77.1486,"(39.0233, -77.1486)",22248_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,,,
388,BURTONSVILLE ELEMENTARY,15516 OLD COLUMBIA PK.,BURTONSVILLE,MD,20866,39.1115,-76.9361,"(39.1115, -76.9361)",388_2016-11-03,11/03/2016 12:00:00 AM,PASS,routine,,,
28497,ALL SET,8630 FENTON ST,SILVER SPRING,MD,20910,38.9979,-77.0285,"(38.9979, -77.0285)",28497_2016-10-24,10/24/2016 12:00:00 AM,PASS,routine,,,
788,DR. CHARLES R. DREW ELEMENTARY,1200 SWINGINGDALE DR.,SILVER SPRING,MD,20905,39.0915,-76.9873,"(39.0915, -76.9873)",788_2016-11-03,11/03/2016 12:00:00 AM,PASS,routine,,,
11505,PAPA JOHN'S PIZZA #2565,26121 RIDGE RD.,DAMASCUS,MD,20872,39.286,-77.2072,"(39.286, -77.2072)",11505_2016-11-07,11/07/2016 12:00:00 AM,PASS,complaint,,,
11346,POPEYES,3410 OLNEY-LAYTONSVILLE RD,OLNEY,MD,20832,39.1528,-77.0675,"(39.1528, -77.0675)",11346_2015-12-01,12/01/2015 12:00:00 AM,PASS,routine,,,
29106,SARDIS FUSION,3418 OLNEY LAYTONSVILLE RD,OLNEY,MD,20832,39.1528,-77.0677,"(39.1528, -77.0677)",29106_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,29106_2016-11-07_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27738,BIBIM,923 SLIGO AVE,SILVER SPRING,MD,20910,38.9904,-77.0248,"(38.9904, -77.0248)",27738_2016-11-29,11/29/2016 12:00:00 AM,PASS,routine,27738_2016-11-29_RodentandInsects,Standard not met: Rodent and Insects,false
29252,KAPNOS KOUZINA,4900 HAMPDEN LANE,BETHESDA,MD,20814,38.9825,-77.0964,"(38.9825, -77.0964)",29252_2016-11-30,11/30/2016 12:00:00 AM,PASS,routine,29252_2016-11-30_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
23901,OFFICE CAFE & LOUNGE,6860 OLNEY LAYTONSVILLE RD,LAYTONSVILLE,MD,20882,39.2047,-77.1404,"(39.2047, -77.1404)",23901_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,,,
18667,MOORENKO'S ICE CREAM CAF�,8030-B GEORGIA AVE.,SILVER SPRING,MD,20910,38.9885,-77.0269,"(38.9885, -77.0269)",18667_2016-12-09,12/09/2016 12:00:00 AM,PASS,routine,18667_2016-12-09_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
20323,NAVA THAI,11301 FERN ST,SILVER SPRING,MD,20902,39.0403,-77.0493,"(39.0403, -77.0493)",20323_2016-11-28,11/28/2016 12:00:00 AM,PASS,complaint,20323_2016-11-28_TransFatBan,Standard not met: Trans Fat Ban,false
2492,TEX'S RESTAURANT,14630 SOUTHLAWN LN.,ROCKVILLE,MD,20850,39.0956,-77.1409,"(39.0956, -77.1409)",2492_2015-10-21,10/21/2015 12:00:00 AM,PASS,routine,,,
1264,ISKCON CHURCH,10310 OAKLYN RD.,POTOMAC,MD,20854,39.0026,-77.2132,"(39.0026, -77.2132)",1264_2016-12-07,12/07/2016 12:00:00 AM,PASS,routine,,,
2511,THOMAS W. PYLE MIDDLE,6311 WILSON LN.,BETHESDA,MD,20817,38.9891,-77.1303,"(38.9891, -77.1303)",2511_2016-12-09,12/09/2016 12:00:00 AM,PASS,routine,2511_2016-12-09_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
18178,MEGA MART,"706 UNIVERSITY BLVD., E.",SILVER SPRING,MD,20903,38.9991,-76.9946,"(38.9991, -76.9946)",18178_2015-06-02,06/02/2015 12:00:00 AM,PASS,routine,18178_2015-06-02_TransFatBan,Standard not met: Trans Fat Ban,false
17550,MOMO TARO SUSHI,11325 SEVEN LOCKS RD.,POTOMAC,MD,20854,39.0423,-77.1584,"(39.0423, -77.1584)",17550_2016-02-17,02/17/2016 12:00:00 AM,PASS,routine,,,
1491,LJ'S,9210 CORPORATE BLVD.,ROCKVILLE,MD,20850,39.1065,-77.1912,"(39.1065, -77.1912)",1491_2015-12-02,12/02/2015 12:00:00 AM,PASS,routine,,,
2248,SHADY GROVE ADVENTIST HOSPITAL,9901 MEDICAL CENTER DR.,ROCKVILLE,MD,20850,39.0982,-77.199,"(39.0982, -77.199)",2248_2015-08-28,08/28/2015 12:00:00 AM,PASS,followup,,,
476,ADVENTIST BEHAVIORAL HEALTH,14901 BROSCHART RD.,ROCKVILLE,MD,20850,39.1005,-77.1986,"(39.1005, -77.1986)",476_2016-03-23,03/23/2016 12:00:00 AM,PASS,routine,,,
20303,RESEARCH COURT DELI,1 RESEARCH CT,ROCKVILLE,MD,20850,39.1065,-77.1851,"(39.1065, -77.1851)",20303_2015-12-09,12/09/2015 12:00:00 AM,PASS,routine,,,
17689,CHEEBURGER CHEEBURGER,14921 SHADY GROVE RD.,ROCKVILLE,MD,20850,39.0967,-77.1932,"(39.0967, -77.1932)",17689_2015-05-12,05/12/2015 12:00:00 AM,PASS,complaint,17689_2015-05-12_RodentandInsects,Standard not met: Rodent and Insects,false
1502,EXPRESS GOURMET,1801 RESEARCH BLVD.,ROCKVILLE,MD,20850,39.098,-77.1793,"(39.098, -77.1793)",1502_2016-01-19,01/19/2016 12:00:00 AM,PASS,routine,,,
27989,ACE SUSHI @ SAFEWAY #1956,14939 SHADY GROVE RD,ROCKVILLE,MD,20850,39.0979,-77.1922,"(39.0979, -77.1922)",27989_2015-11-20,11/20/2015 12:00:00 AM,PASS,routine,,,
17812,TAIPEI TOKYO,14921-D SHADY GROVE RD.,ROCKVILLE,MD,20850,39.0967,-77.1932,"(39.0967, -77.1932)",17812_2015-05-14,05/14/2015 12:00:00 AM,PASS,routine,,,
1674,MONTGOMERY BLAIR HIGH,"51 UNIVERSITY BLVD., E.",SILVER SPRING,MD,20901,39.0183,-77.0116,"(39.0183, -77.0116)",1674_2016-10-26,10/26/2016 12:00:00 AM,PASS,routine,,,
2865,TIFFIN,"1341 UNIVERSITY BLVD.,E.",TAKOMA PARK,MD,20912,38.9869,-76.9855,"(38.9869, -76.9855)",2865_2016-10-28,10/28/2016 12:00:00 AM,PASS,routine,2865_2016-10-28_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
2721,YOUNG GOURMET BEER & WINE,3422 OLNEY- LAYTONSVILLE RD.,OLNEY,MD,20832,39.1528,-77.0678,"(39.1528, -77.0678)",2721_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,,,
27620,POTBELLY #340,20940 FREDERICK RD,GERMANTOWN,MD,20876,39.2036,-77.2474,"(39.2036, -77.2474)",27620_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,27620_2016-11-07_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
18651,BISCOTTI RISTORANTE ITALIANO,7212 MUNCASTER MILL RD.,DERWOOD,MD,20855,39.145,-77.1451,"(39.145, -77.1451)",18651_2015-12-17,12/17/2015 12:00:00 AM,PASS,routine,,,
777,DOMINO'S PIZZA #6064,26437 RIDGE RD.,DAMASCUS,MD,20872,39.2905,-77.2045,"(39.2905, -77.2045)",777_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,,,
268,COOPERS MILL,5151 POOKS HILL RD.,BETHESDA,MD,20814,39.0166,-77.1034,"(39.0166, -77.1034)",268_2016-11-03,11/03/2016 12:00:00 AM,PASS,routine,268_2016-11-03_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28261,FOUR STREAMS,19501 DARNESTOWN RD,BEALLSVILLE,MD,20839,39.1792,-77.4129,"(39.1792, -77.4129)",28261_2016-11-03,11/03/2016 12:00:00 AM,PASS,followup,,,
476,ADVENTIST BEHAVIORAL HEALTH,14901 BROSCHART RD.,ROCKVILLE,MD,20850,39.1005,-77.1986,"(39.1005, -77.1986)",476_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,476_2016-12-08_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
2492,TEX'S RESTAURANT,14630 SOUTHLAWN LN.,ROCKVILLE,MD,20850,39.0956,-77.1409,"(39.0956, -77.1409)",2492_2015-03-12,03/12/2015 12:00:00 AM,PASS,routine,2492_2015-03-12_ToxicSubstances&Pesticides,Standard not met: Toxic Substances & Pesticides,false
26719,DUNKIN DONUTS/BASKIN ROBBINS,9803 MAIN ST,DAMASCUS,MD,20872,39.2886,-77.2019,"(39.2886, -77.2019)",26719_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,,,
22551,J. CHOW'S CHICKEN RIBS SALADS,7101 DEMOCRACY BLVD.,BETHESDA,MD,20817,39.025,-77.1483,"(39.025, -77.1483)",22551_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,22551_2016-12-08_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
18667,MOORENKO'S ICE CREAM CAF�,8030-B GEORGIA AVE.,SILVER SPRING,MD,20910,38.9885,-77.0269,"(38.9885, -77.0269)",18667_2016-12-09,12/09/2016 12:00:00 AM,PASS,routine,18667_2016-12-09_RodentandInsects,Standard not met: Rodent and Insects,false
2072,JULIANO'S ITALIAN CAF� BRICK OVEN PIZZA,6840 OLNEY LAYTONSVILLE RD.,LAYTONSVILLE,MD,20882,39.2041,-77.1401,"(39.2041, -77.1401)",2072_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,,,
18268,DOMINO'S PIZZA,18037 GEORGIA AVE.,OLNEY,MD,20832,39.1518,-77.0664,"(39.1518, -77.0664)",18268_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,18268_2016-11-07_RodentandInsects,Standard not met: Rodent and Insects,false
747,BOWL AMERICA GAITHERSBURG,1101 CLOPPER RD.,GAITHERSBURG,MD,20878,39.1471,-77.2295,"(39.1471, -77.2295)",747_2015-04-03,04/03/2015 12:00:00 AM,PASS,followup,747_2015-04-03_RodentandInsects,Standard not met: Rodent and Insects,false
22446,CAPITAL BEER AND WINE,7903 NORFOLK AVE.,BETHESDA,MD,20814,38.9892,-77.0973,"(38.9892, -77.0973)",22446_2016-10-27,10/27/2016 12:00:00 AM,PASS,routine,,,
27991,ACE SUSHI @ SAFEWAY #1668,5510 NORBECK RD,ROCKVILLE,MD,20853,39.0944,-77.1099,"(39.0944, -77.1099)",27991_2016-01-21,01/21/2016 12:00:00 AM,PASS,routine,,,
17514,CADDIES ON CORDELL,4922 CORDELL AVE.,BETHESDA,MD,20814,38.9886,-77.0984,"(38.9886, -77.0984)",17514_2016-11-01,11/01/2016 12:00:00 AM,PASS,routine,17514_2016-11-01_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
17850,ADEGA WINE CELLARS AND CAFE,8519 FENTON ST.,SILVER SPRING,MD,20910,38.9967,-77.0247,"(38.9967, -77.0247)",17850_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,17850_2016-11-07_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
1554,MANOR CARE HEALTH SERVICES - SILVER SPRING,2501 MUSGROVE RD.,SILVER SPRING,MD,20904,39.0664,-76.9586,"(39.0664, -76.9586)",1554_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,1554_2016-11-07_TransFatBan,Standard not met: Trans Fat Ban,false
1554,MANOR CARE HEALTH SERVICES - SILVER SPRING,2501 MUSGROVE RD.,SILVER SPRING,MD,20904,39.0664,-76.9586,"(39.0664, -76.9586)",1554_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,1554_2016-11-07_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
18092,GOOD HOPE UNION UNITED METHODIST CHURCH,14680 GOOD HOPE RD.,SILVER SPRING,MD,20905,39.0973,-76.9879,"(39.0973, -76.9879)",18092_2015-12-01,12/01/2015 12:00:00 AM,PASS,routine,,,
2007,POTOMAC VALLEY NURSING CENTER,1235 POTOMAC VALLEY RD.,ROCKVILLE,MD,20850,39.0735,-77.1601,"(39.0735, -77.1601)",2007_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,,,
27355,POLLERIA 3 AMIGOS II,8736 PINEY BRANCH RD,SILVER SPRING,MD,20901,38.9995,-76.9965,"(38.9995, -76.9965)",27355_2015-11-10,11/10/2015 12:00:00 AM,PASS,routine,27355_2015-11-10_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
18257,WESTBROOKE INDEP. LIVING CLUBHOUSE,18310 SLADE SCHOOL RD,SANDY SPRING,MD,20860,39.1514,-77.039,"(39.1514, -77.039)",18257_2016-03-08,03/08/2016 12:00:00 AM,PASS,routine,,,
28817,GENERAL NUTRITION CENTER #6839,10400 OLD GEORGETOWN RD,BETHESDA,MD,20814,39.0254,-77.1274,"(39.0254, -77.1274)",28817_2016-10-05,10/05/2016 12:00:00 AM,PASS,routine,,,
2865,TIFFIN,"1341 UNIVERSITY BLVD.,E.",TAKOMA PARK,MD,20912,38.9869,-76.9855,"(38.9869, -76.9855)",2865_2016-10-28,10/28/2016 12:00:00 AM,PASS,routine,2865_2016-10-28_RodentandInsects,Standard not met: Rodent and Insects,false
29897,MENCHIE'S,"7101 DEMOCRACY BLVD, SPACE 9014",BETHESDA,MD,20817,39.0241,-77.1463,"(39.0241, -77.1463)",29897_2016-12-08,12/08/2016 12:00:00 AM,PASS,initial,,,
17701,CHICKEN ON THE RUN  ROTISSERIE,4933 ST. ELMO AVE.,BETHESDA,MD,20814,38.988,-77.0986,"(38.988, -77.0986)",17701_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,17701_2016-11-02_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
2865,TIFFIN,"1341 UNIVERSITY BLVD.,E.",TAKOMA PARK,MD,20912,38.9869,-76.9855,"(38.9869, -76.9855)",2865_2016-10-28,10/28/2016 12:00:00 AM,PASS,routine,2865_2016-10-28_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
29254,7-ELEVEN #27368B,26344 RIDGE RD,DAMASCUS,MD,20872,39.2893,-77.2053,"(39.2893, -77.2053)",29254_2016-12-11,12/11/2016 12:00:00 AM,PASS,routine,,,
1554,MANOR CARE HEALTH SERVICES - SILVER SPRING,2501 MUSGROVE RD.,SILVER SPRING,MD,20904,39.0664,-76.9586,"(39.0664, -76.9586)",1554_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,1554_2016-11-07_RodentandInsects,Standard not met: Rodent and Insects,false
98,AMERICAN LEGION  #268,11225 FERN ST.,WHEATON,MD,20902,39.0399,-77.0493,"(39.0399, -77.0493)",98_2015-04-03,04/03/2015 12:00:00 AM,PASS,routine,,,
1282,JACKSON ROAD ELEMENTARY,900 JACKSON RD.,SILVER SPRING,MD,20904,39.0564,-76.9922,"(39.0564, -76.9922)",1282_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,,,
18913,QUIZNO'S,4801-C MONTGOMERY LANE,BETHESDA,MD,20814,38.9836,-77.0952,"(38.9836, -77.0952)",18913_2016-11-04,11/04/2016 12:00:00 AM,PASS,routine,18913_2016-11-04_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
18211,MONTGOMERY BLAIR HIGH SCHOOL BASEBALL STADIUM,"51 UNIVERSITY BLVD., E.",SILVER SPRING,MD,20910,39.0177,-77.0088,"(39.0177, -77.0088)",18211_2016-10-26,10/26/2016 12:00:00 AM,PASS,routine,,,
28986,RED ORCHARD,10253 OLD GEORGETOWN RD,BETHESDA,MD,20814,39.0244,-77.1239,"(39.0244, -77.1239)",28986_2016-11-04,11/04/2016 12:00:00 AM,PASS,routine,,,
22247,ZEN ASIAN BISTRO & SUSHI BAR,15602 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.1119,-76.9349,"(39.1119, -76.9349)",22247_2015-10-06,10/06/2015 12:00:00 AM,PASS,routine,22247_2015-10-06_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
29674,FUJISAN SUSHI @ SAM'S CLUB,610 N FREDERICK AVE,GAITHERSBURG,MD,20877,39.1514,-77.212,"(39.1514, -77.212)",29674_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,29674_2016-11-07_HotandColdRunningWaterProvided(C),Standard not met: Hot and Cold Running Water Provided (C),true
18372,MORTON'S THE STEAK HOUSE,1 BETHESDA METRO CENTER,BETHESDA,MD,20814,38.984,-77.0946,"(38.984, -77.0946)",18372_2016-11-04,11/04/2016 12:00:00 AM,PASS,routine,,,
27820,CHIPOTLE MEXICAN GRILL #2245,11802 ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0498,-77.1153,"(39.0498, -77.1153)",27820_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,,,
1301,JERRY'S SUBS & PIZZA,15547 OLD COLUMBIA PK.,BURTONSVILLE,MD,20866,39.1094,-76.9343,"(39.1094, -76.9343)",1301_2016-11-03,11/03/2016 12:00:00 AM,PASS,routine,1301_2016-11-03_RodentandInsects,Standard not met: Rodent and Insects,false
17541,MAIWAND GRILL,15508 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.11,-76.9351,"(39.11, -76.9351)",17541_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,17541_2016-11-02_RodentandInsects,Standard not met: Rodent and Insects,false
29079,AHADU ETHIOPIAN RESTAURANT,15510 OLD COLUMBIA PKE,BURTONSVILLE,MD,20866,39.1101,-76.9351,"(39.1101, -76.9351)",29079_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,29079_2016-11-02_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
1361,KENSINGTON SUB & PIZZA,"3701 UNIVERSITY BLVD., W.",KENSINGTON,MD,20895,39.0338,-77.0731,"(39.0338, -77.0731)",1361_2015-08-21,08/21/2015 12:00:00 AM,PASS,routine,,,
345,BRIGGS CHANEY MIDDLE SCHOOL,1901 RAINBOW DR.,SILVER SPRING,MD,20905,39.1097,-76.9708,"(39.1097, -76.9708)",345_2016-11-03,11/03/2016 12:00:00 AM,PASS,routine,,,
1933,PIZZA HUT #23533,12167 DARNESTOWN RD.,GAITHERSBURG,MD,20878,39.1176,-77.2518,"(39.1176, -77.2518)",1933_2016-11-29,11/29/2016 12:00:00 AM,PASS,routine,,,
432,CANNON ROAD ELEMENTARY SCHOOL,901 CANNON RD.,SILVER SPRING,MD,20904,39.0688,-76.9941,"(39.0688, -76.9941)",432_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,,,
19255,ROOTS MARKET,16800 GEORGIA AVE,OLNEY,MD,20832,39.1318,-77.0716,"(39.1318, -77.0716)",19255_2015-12-08,12/08/2015 12:00:00 AM,PASS,routine,19255_2015-12-08_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28025,7-ELEVEN #36494,8484 GEORGIA AVE,SILVER SPRING,MD,20910,38.9941,-77.0271,"(38.9941, -77.0271)",28025_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,28025_2016-11-07_RodentandInsects,Standard not met: Rodent and Insects,false
5747,JAMES HUBERT BLAKE HIGH SCHOOL,300 NORWOOD RD.,SILVER SPRING,MD,20905,39.1132,-77.0177,"(39.1132, -77.0177)",5747_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,,,
2055,RED HOT & BLUE,16811 CRABBS BRANCH WAY,ROCKVILLE,MD,20855,39.1315,-77.1669,"(39.1315, -77.1669)",2055_2016-11-04,11/04/2016 12:00:00 AM,PASS,complaint,2055_2016-11-04_RodentandInsects,Standard not met: Rodent and Insects,false
28025,7-ELEVEN #36494,8484 GEORGIA AVE,SILVER SPRING,MD,20910,38.9941,-77.0271,"(38.9941, -77.0271)",28025_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,28025_2016-11-07_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
2601,CHEF TONY'S RESTAURANT,4926 ST. ELMO AVE.,BETHESDA,MD,20814,38.9881,-77.0979,"(38.9881, -77.0979)",2601_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,2601_2016-11-02_RodentandInsects,Standard not met: Rodent and Insects,false
20745,PROMENADE MARKET & DELI,5225 POOKS HILL RD.,BETHESDA,MD,20814,39.0175,-77.1063,"(39.0175, -77.1063)",20745_2016-11-02,11/02/2016 12:00:00 AM,PASS,routine,,,
22658,MOUNT JEZREEL BAPTIST CHURCH,420 UNIVERSITY BLVD. E,SILVER SPRING,MD,20901,39.0086,-76.9969,"(39.0086, -76.9969)",22658_2016-10-26,10/26/2016 12:00:00 AM,PASS,routine,,,
28103,CHIPOTLE MEXICAN GRILL #2130,10116 RIVER RD,POTOMAC,MD,20854,39.0164,-77.209,"(39.0164, -77.209)",28103_2016-12-07,12/07/2016 12:00:00 AM,PASS,routine,,,
1554,MANOR CARE HEALTH SERVICES - SILVER SPRING,2501 MUSGROVE RD.,SILVER SPRING,MD,20904,39.0664,-76.9586,"(39.0664, -76.9586)",1554_2016-11-07,11/07/2016 12:00:00 AM,PASS,routine,1554_2016-11-07_HotandColdRunningWaterProvided(C),Standard not met: Hot and Cold Running Water Provided (C),true
18838,LAYTONSVILLE DISTRICT VOL. FIRE DEPT.,21400 LAYTONSVILLE RD.,LAYTONSVILLE,MD,20882,39.2072,-77.1416,"(39.2072, -77.1416)",18838_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,,,
28110,CAVA MEZZE GRILL,7101 DEMOCRACY BLVD,BETHESDA,MD,20817,39.0221,-77.1471,"(39.0221, -77.1471)",28110_2016-12-07,12/07/2016 12:00:00 AM,PASS,complaint,,,
28035,BOMBAY INDIAN RESTAURANT,11229 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,39.0411,-76.9886,"(39.0411, -76.9886)",28035_2016-11-30,11/30/2016 12:00:00 AM,PASS,routine,28035_2016-11-30_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
18824,MANNEQUIN PIS,18064 GEORGIA AVE.,OLNEY,MD,20832,39.1524,-77.0676,"(39.1524, -77.0676)",18824_2016-12-07,12/07/2016 12:00:00 AM,PASS,routine,18824_2016-12-07_RodentandInsects,Standard not met: Rodent and Insects,false
2890,TANA MARKET NATURE'S FOOD STORE,623 SLIGO AVE.,SILVER SPRING,MD,20910,38.9914,-77.0147,"(38.9914, -77.0147)",2890_2016-12-09,12/09/2016 12:00:00 AM,PASS,routine,2890_2016-12-09_RodentandInsects,Standard not met: Rodent and Insects,false
28489,TAKO GRILL,4914 HAMPDEN LANE,BETHESDA,MD,20814,38.9823,-77.097,"(38.9823, -77.097)",28489_2016-11-30,11/30/2016 12:00:00 AM,PASS,routine,28489_2016-11-30_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
18435,LA MART,"640 UNIVERSITY BLVD., E.",SILVER SPRING,MD,20901,39.0005,-76.9949,"(39.0005, -76.9949)",18435_2016-11-17,11/17/2016 12:00:00 AM,PASS,routine,18435_2016-11-17_ProperSewageDisposal(C),Standard not met: Proper Sewage Disposal (C),true
28311,CHIPOTLE MEXICAN GRILL #2388,7101 DEMOCRACY BLVD,BETHESDA,MD,20814,39.0221,-77.1471,"(39.0221, -77.1471)",28311_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,28311_2016-12-08_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
17558,TARA THAI,9811 WASHINGTONIAN BLVD.,GAITHERSBURG,MD,20878,39.1159,-77.198,"(39.1159, -77.198)",17558_2016-12-07,12/07/2016 12:00:00 AM,PASS,routine,17558_2016-12-07_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
39,7-ELEVEN #26360,6848 OLNEY LAYTONSVILLE RD,LAYTONSVILLE,MD,20882,39.2044,-77.1402,"(39.2044, -77.1402)",39_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,,,
2066,RESEARCH CAFE,1901 RESEARCH BLVD,ROCKVILLE,MD,20850,39.0999,-77.18,"(39.0999, -77.18)",2066_2016-12-08,12/08/2016 12:00:00 AM,PASS,routine,2066_2016-12-08_ReheatingTimeandTemperature(C),Standard not met: Reheating Time and Temperature (C),true
